date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:07	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=705159030326	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsca67.css	(from https://swiftedutravels.com/our-team/egbe-emmanuel-friday/)
16:17:07	7507/7507	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:52%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/7273	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/7273.json	(from https://swiftedutravels.com/our-team/egbe-emmanuel-friday/)
16:17:08	2347/2347	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:52%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fegbe-emmanuel-friday%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedf8b3.json	(from https://swiftedutravels.com/our-team/egbe-emmanuel-friday/)
16:17:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:53%20GMT	https://swiftedutravels.com/?p=7273	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index8e37.html	(from https://swiftedutravels.com/our-team/egbe-emmanuel-friday/)
16:17:09	2437/2437	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:16:53%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fegbe-emmanuel-friday%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed2ac5	(from https://swiftedutravels.com/our-team/egbe-emmanuel-friday/)
16:17:11	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=909933711919	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsfe0d.css	(from https://swiftedutravels.com/2022/06/14/)
16:17:12	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=666312672298	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets8a22.css	(from https://swiftedutravels.com/author/swift001/)
16:17:13	630/630	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:56%20GMT	https://swiftedutravels.com/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/users/1.json	(from https://swiftedutravels.com/author/swift001/)
16:17:14	100220/100220	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:16:55%20GMT	https://swiftedutravels.com/2022/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/2022/index.html	(from https://swiftedutravels.com/2022/06/14/)
16:17:15	2051/2051	---MC-	200	added ('OK')	application/rss+xml	etag:%22893248abe0ff8fba62b4e3d75f306baa%22	https://swiftedutravels.com/author/swift001/feed/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/author/swift001/feed/index.html	(from https://swiftedutravels.com/author/swift001/)
16:17:16	100324/100324	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:16:56%20GMT	https://swiftedutravels.com/2022/06/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/2022/06/index.html	(from https://swiftedutravels.com/2022/06/14/)
16:17:16	2068/2068	---MC-	200	added ('OK')	application/rss+xml	etag:%22893248abe0ff8fba62b4e3d75f306baa%22	https://swiftedutravels.com/category/uncategorized/feed/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/category/uncategorized/feed/index.html	(from https://swiftedutravels.com/category/uncategorized/)
16:17:17	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=535861441045	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets6fe5.css	(from https://swiftedutravels.com/category/uncategorized/)
16:17:18	631/631	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:17:02%20GMT	https://swiftedutravels.com/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/categories/1.json	(from https://swiftedutravels.com/category/uncategorized/)
16:17:22	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:17:23	78196/78196	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:17:24	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:17:25	101652/101652	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:17:26	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
16:17:28	13276/13276	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
16:17:29	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
16:17:29	16276/16276	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
16:17:30	202744/202744	---M--	200	added ('OK')	font/ttf	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:17:32	33736/33736	---M--	200	added ('OK')	font/ttf	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
16:17:33	602/602	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2006:43:19%20GMT	https://swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.min.css?ver=1.6.8.1)
16:17:37	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
16:17:40	5294/5294	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Mar%202022%2014:12:56%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-7281.css?ver=1646489576	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-72813a4f.css	(from https://swiftedutravels.com/our-team/neji-harrison-chinenye/)
16:17:40	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
16:17:41	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=715697154337	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsd02d.css	(from https://swiftedutravels.com/our-team/neji-harrison-chinenye/)
16:17:43	7393/7393	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:17:25%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/7281	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/7281.json	(from https://swiftedutravels.com/our-team/neji-harrison-chinenye/)
16:17:49	2357/2357	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:17:31%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fneji-harrison-chinenye%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedde9c.json	(from https://swiftedutravels.com/our-team/neji-harrison-chinenye/)
16:17:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:17:31%20GMT	https://swiftedutravels.com/?p=7281	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index1c34.html	(from https://swiftedutravels.com/our-team/neji-harrison-chinenye/)
16:17:53	2447/2447	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:17:37%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fneji-harrison-chinenye%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed6da8	(from https://swiftedutravels.com/our-team/neji-harrison-chinenye/)
16:17:56	5298/5298	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Feb%202022%2011:49:00%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-7282.css?ver=1645271340	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-7282e23e.css	(from https://swiftedutravels.com/our-team/samuel-onwuzurumba/)
16:17:57	7633/7633	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:17:41%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/7282	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/7282.json	(from https://swiftedutravels.com/our-team/samuel-onwuzurumba/)
16:17:58	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=567669435021	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets949a.css	(from https://swiftedutravels.com/our-team/samuel-onwuzurumba/)
16:17:59	2337/2337	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:17:43%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fsamuel-onwuzurumba%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed4bbb.json	(from https://swiftedutravels.com/our-team/samuel-onwuzurumba/)
16:17:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:17:44%20GMT	https://swiftedutravels.com/?p=7282	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/indexc740.html	(from https://swiftedutravels.com/our-team/samuel-onwuzurumba/)
16:17:59	2427/2427	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:17:44%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fsamuel-onwuzurumba%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed940b	(from https://swiftedutravels.com/our-team/samuel-onwuzurumba/)
16:18:00	5304/5304	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Mar%202022%2014:13:13%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-7283.css?ver=1646489593	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-7283e531.css	(from https://swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho/)
16:18:01	7857/7857	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:17:46%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/7283	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/7283.json	(from https://swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho/)
16:18:02	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=277025025437	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsb72e.css	(from https://swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho/)
16:18:02	2377/2377	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:17:46%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fokonkwo-lawrence-ifeanacho%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed223b.json	(from https://swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho/)
16:18:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:17:47%20GMT	https://swiftedutravels.com/?p=7283	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index1866.html	(from https://swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho/)
16:18:04	2467/2467	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:17:48%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fokonkwo-lawrence-ifeanacho%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed49b5	(from https://swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho/)
16:18:08	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:18:08	76764/76764	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:18:09	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:18:10	134040/134040	---M--	200	added ('OK')	font/ttf	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:18:10	90060/90060	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
16:18:15	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=196609400826	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets9f64.css	(from https://swiftedutravels.com/2022/06/)
16:18:15	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=203648117959	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsf0d1.css	(from https://swiftedutravels.com/2022/)
16:18:17	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2006:41:01%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
